,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3882,0.2188,0.2506,0.2416,0.2701,0.2449
1,0.4895,0.0177,0.7386,0.2513,0.576,0.0902
macro avg,0.4388,0.1015,0.4946,0.01,0.4231,0.0808
weighted avg,0.4409,0.0971,0.4924,0.0181,0.4221,0.0813
