,accuracy,f1_score,precision,recall,fold
0,0.7191011235955056,0.7573703875657919,0.8054019328594264,0.7191011235955056,1.0
1,0.7584269662921348,0.7831500516530812,0.8123633538347859,0.7584269662921348,2.0
2,0.7378277153558053,0.770542662918923,0.8110921395531735,0.7378277153558053,3.0
3,0.6947565543071161,0.7404031290422954,0.7988301125693723,0.6947565543071161,4.0
4,0.6329588014981273,0.7003975500019465,0.8071983438926571,0.6329588014981273,5.0
5,0.8576779026217228,0.8274220161860611,0.8008316671829386,0.8576779026217228,6.0
6,0.6460674157303371,0.710069175096965,0.8095117490724416,0.6460674157303371,7.0
7,0.552434456928839,0.6363643708835216,0.8354339294192119,0.552434456928839,8.0
8,0.7415730337078652,0.7704106582359096,0.804395759219471,0.7415730337078652,9.0
9,0.7621722846441947,0.784606475170678,0.8105619664608428,0.7621722846441947,10.0
10,0.8314606741573034,0.817220661672909,0.804022943348786,0.8314606741573034,11.0
11,0.8857677902621723,0.8391484328799527,0.797191011235955,0.8857677902621723,12.0
mean,0.7350187265917603,0.7614254642756695,0.8080695757207549,0.7350187265917603,6.5
std,0.09217180779083463,0.055635133395178595,0.00948032102425767,0.09217180779083463,3.452052529534663
