,accuracy,f1_score,precision,recall,fold
0,0.5681818181818182,0.5657040257040257,0.5636828832358054,0.5681818181818182,1.0
1,0.5985795454545455,0.564609724314277,0.566002432636185,0.5985795454545455,2.0
2,0.6071022727272727,0.5912914887900833,0.5883958181534256,0.6071022727272729,3.0
3,0.5965909090909091,0.5921847308782446,0.5893184318030785,0.5965909090909091,4.0
4,0.6130681818181818,0.5601066415664209,0.5761609392235836,0.6130681818181818,5.0
mean,0.5967045454545454,0.5747793222506102,0.5767121010104156,0.5967045454545457,3.0
std,0.015446396581577563,0.013976188188326102,0.010772094635226558,0.015446396581577591,1.4142135623730951
