,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5228,0.0445,0.3386,0.0873,0.4034,0.0562
1,0.6898,0.0127,0.8212,0.0698,0.7483,0.0254
macro avg,0.6063,0.0223,0.5799,0.016,0.5759,0.0214
weighted avg,0.6298,0.0169,0.6479,0.0186,0.6245,0.0148
