,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.38,0.1278,0.5033,0.319,0.4045,0.1818
1,0.5857,0.1092,0.4906,0.3134,0.4687,0.2206
macro avg,0.4828,0.0885,0.4969,0.027,0.4366,0.0656
weighted avg,0.4983,0.0874,0.496,0.0519,0.4414,0.0794
