,accuracy,f1_score,precision,recall,fold
0,0.47459893048128343,0.4585320086623378,0.5148157393918312,0.47459893048128343,1.0
1,0.48495989304812837,0.47512569365259905,0.5209984101147215,0.48495989304812837,2.0
2,0.545120320855615,0.48355646241442996,0.5007650170260267,0.545120320855615,3.0
3,0.48663101604278075,0.4613757055937691,0.540546011602488,0.48663101604278075,4.0
4,0.4822860962566845,0.4757513680237681,0.51422224125204,0.4822860962566845,5.0
mean,0.4947192513368984,0.47086824766938074,0.5182694838774214,0.4947192513368984,3.0
std,0.025535634276804806,0.009436658857965392,0.012949174564321174,0.025535634276804806,1.4142135623730951
