,accuracy,f1_score,precision,recall,fold
0,0.5745320855614974,0.5648068525451045,0.564384660361436,0.5745320855614974,1.0
1,0.5645053475935828,0.5648693401818132,0.5652693011706084,0.5645053475935828,2.0
2,0.5681818181818182,0.5694788638876511,0.5713905071580183,0.5681818181818182,3.0
3,0.5584893048128342,0.5591814337207759,0.5600075606010332,0.5584893048128342,4.0
4,0.5752005347593583,0.5755168496557858,0.5758617352408297,0.5752005347593583,5.0
mean,0.5681818181818182,0.5667706679982261,0.5673827529063852,0.5681818181818182,3.0
std,0.00627773095287376,0.005457070900766109,0.005582184774042643,0.00627773095287376,1.4142135623730951
