,accuracy,f1_score,precision,recall,fold
0,0.6388449367088608,0.634496156538746,0.6468658912290242,0.6388449367088608,1.0
1,0.6420094936708861,0.640496479543458,0.644374338199031,0.6420094936708861,2.0
2,0.632120253164557,0.6299480193155633,0.6361257344532514,0.632120253164557,3.0
3,0.6186708860759493,0.6172480055112601,0.6195385199417095,0.6186708860759493,4.0
4,0.6495253164556962,0.6476391118580772,0.6524221997608388,0.6495253164556962,5.0
mean,0.6362341772151898,0.633965554553421,0.6398653367167709,0.6362341772151898,3.0
std,0.010413628515977099,0.010252001993957276,0.011438337052646855,0.010413628515977099,1.4142135623730951
