,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6612,0.0207,0.5593,0.0196,0.6057,0.013
1,0.6184,0.01,0.7133,0.0261,0.6623,0.0129
macro avg,0.6398,0.0127,0.6363,0.0119,0.634,0.0115
weighted avg,0.6399,0.0128,0.6362,0.0116,0.634,0.0115
