,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6181,0.29,0.7323,0.2267,0.6064,0.1893
1,0.4069,0.3331,0.2623,0.2275,0.1952,0.1932
macro avg,0.5125,0.056,0.4973,0.0422,0.4008,0.0774
weighted avg,0.699,0.1546,0.5212,0.1512,0.5136,0.1859
