,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6207,0.0191,0.6718,0.0523,0.6441,0.0229
1,0.6436,0.024,0.5883,0.0607,0.6133,0.0341
macro avg,0.6322,0.018,0.63,0.018,0.6287,0.0184
weighted avg,0.6322,0.018,0.6304,0.0179,0.6288,0.0183
