,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.577,0.0088,0.7011,0.0515,0.632,0.0186
1,0.6221,0.0213,0.4871,0.047,0.5447,0.0223
macro avg,0.5995,0.008,0.5941,0.0064,0.5884,0.0063
weighted avg,0.5997,0.0081,0.5938,0.006,0.5883,0.0062
