,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4599,0.0327,0.3883,0.2011,0.3941,0.1274
1,0.5584,0.0191,0.6279,0.1977,0.5736,0.1062
macro avg,0.5092,0.0239,0.5081,0.0192,0.4838,0.0382
weighted avg,0.5141,0.0232,0.5201,0.0263,0.4928,0.0366
