,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4263,0.0353,0.5189,0.2562,0.4383,0.1306
1,0.5789,0.0388,0.4886,0.2534,0.4926,0.1701
macro avg,0.5026,0.0333,0.5037,0.0267,0.4654,0.051
weighted avg,0.514,0.0337,0.5015,0.0453,0.4695,0.0628
