,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.5601,0.0077,0.9718,0.0221,0.7104,0.0043
1.0,0.47,0.4522,0.009,0.0131,0.0174,0.0249
2.0,0.5381,0.1138,0.1102,0.0674,0.1759,0.098
macro avg,0.5227,0.1137,0.3637,0.0185,0.3012,0.0363
weighted avg,0.5348,0.0748,0.559,0.0089,0.4328,0.0252
