,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5558,0.0187,0.5453,0.1188,0.5446,0.0616
1,0.55,0.014,0.5562,0.1111,0.5476,0.0482
macro avg,0.5529,0.0116,0.5507,0.0115,0.5461,0.0133
weighted avg,0.553,0.0116,0.5511,0.0114,0.5463,0.0132
