,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.0646,0.1444,0.1894,0.4236,0.0963,0.2154
1.0,0.1348,0.1846,0.4,0.5477,0.2016,0.2761
2.0,0.1875,0.1738,0.4069,0.5416,0.214,0.2662
macro avg,0.129,0.0371,0.3321,0.0027,0.1706,0.0058
weighted avg,0.1297,0.0359,0.3336,0.0076,0.1714,0.0034
