,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.6004,0.0192,0.8959,0.0643,0.7175,0.0081
1.0,0.0438,0.0633,0.0188,0.0271,0.0263,0.0379
2.0,0.2746,0.251,0.2846,0.2649,0.2778,0.2541
macro avg,0.3062,0.0695,0.3998,0.0592,0.3405,0.0706
weighted avg,0.4011,0.053,0.5595,0.0214,0.4619,0.0462
